,ImagesCount,ModelName,IsPretrained,Purpose,TrialNumber,"DiceAccuracy(threshold=0.5,smoothing=1)",DiceLoss(smoothing=1)
7770,47140,AttDs,pretrained,train,10,0.9593981765210629,0.2741524279117584
7771,47204,AttDs,pretrained,train,10,0.9625578746199608,0.2711488306522369
7772,47268,AttDs,pretrained,train,10,0.9614644050598145,0.2727634906768799
7773,47299,AttDs,pretrained,train,10,0.957563526928425,0.2743699252605438
7774,47331,AttDs,pretrained,train,10,0.9528550803661346,0.2767283618450165
7775,47395,AttDs,pretrained,train,10,0.9612844213843346,0.2727104723453522
7776,47459,AttDs,pretrained,train,10,0.9578492939472198,0.2749998569488525
7777,47523,AttDs,pretrained,train,10,0.9542454406619072,0.2770918607711792
7778,47587,AttDs,pretrained,train,10,0.9586523696780205,0.2744372189044952
7779,47651,AttDs,pretrained,train,10,0.9615186005830765,0.271990954875946
7780,47715,AttDs,pretrained,train,10,0.9582744725048542,0.2745899856090545
7781,47779,AttDs,pretrained,train,10,0.9630511514842511,0.2712154388427734
7782,47843,AttDs,pretrained,train,10,0.9607413820922375,0.2728405594825744
7783,47907,AttDs,pretrained,train,10,0.9578668773174286,0.2749691307544708
7784,47971,AttDs,pretrained,train,10,0.9603179395198822,0.2729222476482391
7785,48035,AttDs,pretrained,train,10,0.9596571847796441,0.2735925316810608
7786,48099,AttDs,pretrained,train,10,0.9607204720377923,0.272638589143753
7787,48163,AttDs,pretrained,train,10,0.9641117453575135,0.2706181704998016
7788,48227,AttDs,pretrained,train,10,0.9632447212934494,0.2707906067371368
7789,48291,AttDs,pretrained,train,10,0.9603979513049126,0.2733651399612427
7790,48355,AttDs,pretrained,train,10,0.962107103317976,0.2712500691413879
7791,48419,AttDs,pretrained,train,10,0.9574987813830376,0.2743163108825683
7792,48483,AttDs,pretrained,train,10,0.9604246206581593,0.272932231426239
7793,48547,AttDs,pretrained,train,10,0.9608159400522709,0.2728600800037384
7794,48611,AttDs,pretrained,train,10,0.9625207297503949,0.2712671756744385
7795,48675,AttDs,pretrained,train,10,0.96005367487669,0.2729414403438568
7796,48739,AttDs,pretrained,train,10,0.9604931995272636,0.2729564309120178
7797,48803,AttDs,pretrained,train,10,0.9570286720991135,0.2749395966529846
7798,48867,AttDs,pretrained,train,10,0.9618718437850476,0.2722401916980743
7799,48930,AttDs,pretrained,train,10,0.9622077606618405,0.2713350653648376
7800,64,AttDs,pretrained,train,11,0.008752226829528809,0.7717806100845337
7801,128,AttDs,pretrained,train,11,0.01401507854461681,0.7674390077590942
7802,192,AttDs,pretrained,train,11,0.08024597167968761,0.7616718411445618
7803,256,AttDs,pretrained,train,11,0.42927879095077515,0.7464278340339661
7804,320,AttDs,pretrained,train,11,0.7092466652393341,0.7045931220054626
7805,384,AttDs,pretrained,train,11,0.8546956479549408,0.670961856842041
7806,448,AttDs,pretrained,train,11,0.8820067867636681,0.6322513818740845
7807,512,AttDs,pretrained,train,11,0.9032383188605309,0.6125514507293701
7808,576,AttDs,pretrained,train,11,0.9160697311162949,0.5602415204048157
7809,640,AttDs,pretrained,train,11,0.9128935113549232,0.5195367336273193
7810,704,AttDs,pretrained,train,11,0.9112150222063065,0.4719889760017395
7811,768,AttDs,pretrained,train,11,0.9146826937794686,0.3932086825370788
7812,832,AttDs,pretrained,train,11,0.917142041027546,0.3396492898464203
7813,896,AttDs,pretrained,train,11,0.9189199060201645,0.280451238155365
7814,960,AttDs,pretrained,train,11,0.9238580539822578,0.2118719518184662
7815,1024,AttDs,pretrained,train,11,0.9266160130500793,0.1789968460798263
